name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,lane_cap,link_type,jam_density,wave_speed,demand_type_code,mode_code,geometry,original_geometry,map_matching_orientation_code,map_matching_loop_code,
nan,1786,1,1,1,502,416,Freeway,1,0.39139,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.545753,39.790599,0.0 116.543136,39.793488,0.0</coordinates></LineString>","<LineString><coordinates>116.545753,39.790599,0.0 116.543136,39.793488,0.0</coordinates></LineString>",,,
nan,1787,1,1,1,502,416,Freeway,1,0.39139,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.545753,39.790599,0.0 116.543136,39.793488,0.0</coordinates></LineString>","<LineString><coordinates>116.545753,39.790599,0.0 116.543136,39.793488,0.0</coordinates></LineString>",,,
nan,1788,1,1,1,416,502,Freeway,1,0.39139,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.543136,39.793488,0.0 116.545753,39.790599,0.0</coordinates></LineString>","<LineString><coordinates>116.543136,39.793488,0.0 116.545753,39.790599,0.0</coordinates></LineString>",,,
经海路,1789,1,1,1,19,505,Freeway,1,0.39146,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.552143,39.789519,0.0 116.549498,39.792394,0.0</coordinates></LineString>","<LineString><coordinates>116.552143,39.789519,0.0 116.549498,39.792394,0.0</coordinates></LineString>",,,
经海六路,1790,1,1,1,28,29,Freeway,1,0.39160,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.556712,39.795917,0.0 116.554105,39.798812,0.0</coordinates></LineString>","<LineString><coordinates>116.556712,39.795917,0.0 116.554105,39.798812,0.0</coordinates></LineString>",,,
经海五路,1791,1,1,1,352,614,Freeway,1,0.39178,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.558463,39.788265,0.0 116.555814,39.791141,0.0</coordinates></LineString>","<LineString><coordinates>116.558463,39.788265,0.0 116.555814,39.791141,0.0</coordinates></LineString>",,,
经海五路,1792,1,1,1,614,352,Freeway,1,0.39178,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.555814,39.791141,0.0 116.558463,39.788265,0.0</coordinates></LineString>","<LineString><coordinates>116.555814,39.791141,0.0 116.558463,39.788265,0.0</coordinates></LineString>",,,
经海五路,1793,1,1,1,614,352,Freeway,1,0.39178,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.555814,39.791141,0.0 116.558463,39.788265,0.0</coordinates></LineString>","<LineString><coordinates>116.555814,39.791141,0.0 116.558463,39.788265,0.0</coordinates></LineString>",,,
经海五路,1794,1,1,1,352,614,Freeway,1,0.39178,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.558463,39.788265,0.0 116.555814,39.791141,0.0</coordinates></LineString>","<LineString><coordinates>116.558463,39.788265,0.0 116.555814,39.791141,0.0</coordinates></LineString>",,,
景园街,1795,1,1,1,556,557,Freeway,1,0.39199,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.519994,39.777086,0.0 116.523832,39.779015,0.0</coordinates></LineString>","<LineString><coordinates>116.519994,39.777086,0.0 116.523832,39.779015,0.0</coordinates></LineString>",,,
景园街,1796,1,1,1,557,556,Freeway,1,0.39199,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.523832,39.779015,0.0 116.519994,39.777086,0.0</coordinates></LineString>","<LineString><coordinates>116.523832,39.779015,0.0 116.519994,39.777086,0.0</coordinates></LineString>",,,
景园街,1797,1,1,1,557,556,Freeway,1,0.39199,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.523832,39.779015,0.0 116.519994,39.777086,0.0</coordinates></LineString>","<LineString><coordinates>116.523832,39.779015,0.0 116.519994,39.777086,0.0</coordinates></LineString>",,,
景园街,1798,1,1,1,556,557,Freeway,1,0.39199,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.519994,39.777086,0.0 116.523832,39.779015,0.0</coordinates></LineString>","<LineString><coordinates>116.519994,39.777086,0.0 116.523832,39.779015,0.0</coordinates></LineString>",,,
地盛东路,1799,1,1,1,371,378,Freeway,1,0.39225,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.502403,39.786686,0.0 116.499955,39.789670,0.0</coordinates></LineString>","<LineString><coordinates>116.502403,39.786686,0.0 116.499955,39.789670,0.0</coordinates></LineString>",,,
地盛东路,1800,1,1,1,378,371,Freeway,1,0.39225,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.499955,39.789670,0.0 116.502403,39.786686,0.0</coordinates></LineString>","<LineString><coordinates>116.499955,39.789670,0.0 116.502403,39.786686,0.0</coordinates></LineString>",,,
地盛东路,1801,1,1,1,378,371,Freeway,1,0.39225,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.499955,39.789670,0.0 116.502403,39.786686,0.0</coordinates></LineString>","<LineString><coordinates>116.499955,39.789670,0.0 116.502403,39.786686,0.0</coordinates></LineString>",,,
地盛东路,1802,1,1,1,371,378,Freeway,1,0.39225,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.502403,39.786686,0.0 116.499955,39.789670,0.0</coordinates></LineString>","<LineString><coordinates>116.502403,39.786686,0.0 116.499955,39.789670,0.0</coordinates></LineString>",,,
东环中路,1803,1,1,1,181,395,Freeway,1,0.39242,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.520809,39.795580,0.0 116.518652,39.798696,0.0</coordinates></LineString>","<LineString><coordinates>116.520809,39.795580,0.0 116.518652,39.798696,0.0</coordinates></LineString>",,,
东环中路,1804,1,1,1,395,181,Freeway,1,0.39242,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.518652,39.798696,0.0 116.520809,39.795580,0.0</coordinates></LineString>","<LineString><coordinates>116.518652,39.798696,0.0 116.520809,39.795580,0.0</coordinates></LineString>",,,
东环中路,1805,1,1,1,395,181,Freeway,1,0.39242,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.518652,39.798696,0.0 116.520809,39.795580,0.0</coordinates></LineString>","<LineString><coordinates>116.518652,39.798696,0.0 116.520809,39.795580,0.0</coordinates></LineString>",,,
东环中路,1806,1,1,1,181,395,Freeway,1,0.39242,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.520809,39.795580,0.0 116.518652,39.798696,0.0</coordinates></LineString>","<LineString><coordinates>116.520809,39.795580,0.0 116.518652,39.798696,0.0</coordinates></LineString>",,,
同济中路,1807,1,1,1,384,390,Freeway,1,0.39245,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.517447,39.793934,0.0 116.514971,39.796907,0.0</coordinates></LineString>","<LineString><coordinates>116.517447,39.793934,0.0 116.514971,39.796907,0.0</coordinates></LineString>",,,
同济中路,1808,1,1,1,390,384,Freeway,1,0.39245,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.514971,39.796907,0.0 116.517447,39.793934,0.0</coordinates></LineString>","<LineString><coordinates>116.514971,39.796907,0.0 116.517447,39.793934,0.0</coordinates></LineString>",,,
同济中路,1809,1,1,1,390,384,Freeway,1,0.39245,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.514971,39.796907,0.0 116.517447,39.793934,0.0</coordinates></LineString>","<LineString><coordinates>116.514971,39.796907,0.0 116.517447,39.793934,0.0</coordinates></LineString>",,,
同济中路,1810,1,1,1,384,390,Freeway,1,0.39245,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.517447,39.793934,0.0 116.514971,39.796907,0.0</coordinates></LineString>","<LineString><coordinates>116.517447,39.793934,0.0 116.514971,39.796907,0.0</coordinates></LineString>",,,
经海六路,1811,1,1,1,35,11,Freeway,1,0.39306,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.562009,39.789983,0.0 116.564678,39.787104,0.0</coordinates></LineString>","<LineString><coordinates>116.562009,39.789983,0.0 116.564678,39.787104,0.0</coordinates></LineString>",,,
经海二路,1812,1,1,1,67,521,Freeway,1,0.39312,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.523381,39.805553,0.0 116.520811,39.808487,0.0</coordinates></LineString>","<LineString><coordinates>116.523381,39.805553,0.0 116.520811,39.808487,0.0</coordinates></LineString>",,,
经海二路,1813,1,1,1,521,67,Freeway,1,0.39312,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.520811,39.808487,0.0 116.523381,39.805553,0.0</coordinates></LineString>","<LineString><coordinates>116.520811,39.808487,0.0 116.523381,39.805553,0.0</coordinates></LineString>",,,
经海二路,1814,1,1,1,521,67,Freeway,1,0.39312,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.520811,39.808487,0.0 116.523381,39.805553,0.0</coordinates></LineString>","<LineString><coordinates>116.520811,39.808487,0.0 116.523381,39.805553,0.0</coordinates></LineString>",,,
经海二路,1815,1,1,1,67,521,Freeway,1,0.39312,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.523381,39.805553,0.0 116.520811,39.808487,0.0</coordinates></LineString>","<LineString><coordinates>116.523381,39.805553,0.0 116.520811,39.808487,0.0</coordinates></LineString>",,,
科创十街,1816,1,1,1,449,83,Freeway,1,0.39315,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.562515,39.794449,0.0 116.566423,39.796314,0.0</coordinates></LineString>","<LineString><coordinates>116.562515,39.794449,0.0 116.566423,39.796314,0.0</coordinates></LineString>",,,
经海路,1817,1,1,1,505,158,Freeway,1,0.39342,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.549498,39.792394,0.0 116.546880,39.795305,0.0</coordinates></LineString>","<LineString><coordinates>116.549498,39.792394,0.0 116.546880,39.795305,0.0</coordinates></LineString>",,,
nan,1818,1,1,1,55,418,Freeway,1,0.39349,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.540438,39.796605,0.0 116.542980,39.793654,0.0</coordinates></LineString>","<LineString><coordinates>116.540438,39.796605,0.0 116.542980,39.793654,0.0</coordinates></LineString>",,,
nan,1819,1,1,1,418,55,Freeway,1,0.39349,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.542980,39.793654,0.0 116.540438,39.796605,0.0</coordinates></LineString>","<LineString><coordinates>116.542980,39.793654,0.0 116.540438,39.796605,0.0</coordinates></LineString>",,,
nan,1820,1,1,1,418,55,Freeway,1,0.39349,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.542980,39.793654,0.0 116.540438,39.796605,0.0</coordinates></LineString>","<LineString><coordinates>116.542980,39.793654,0.0 116.540438,39.796605,0.0</coordinates></LineString>",,,
nan,1821,1,1,1,55,418,Freeway,1,0.39349,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.540438,39.796605,0.0 116.542980,39.793654,0.0</coordinates></LineString>","<LineString><coordinates>116.540438,39.796605,0.0 116.542980,39.793654,0.0</coordinates></LineString>",,,
经海一路,1822,1,1,1,501,621,Freeway,1,0.39349,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.543268,39.780861,0.0 116.546178,39.778119,0.0</coordinates></LineString>","<LineString><coordinates>116.543268,39.780861,0.0 116.546178,39.778119,0.0</coordinates></LineString>",,,
经海一路,1823,1,1,1,237,499,Freeway,1,0.39361,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.546334,39.778219,0.0 116.543443,39.780974,0.0</coordinates></LineString>","<LineString><coordinates>116.546334,39.778219,0.0 116.543443,39.780974,0.0</coordinates></LineString>",,,
西环中路,1824,1,1,1,98,95,Freeway,1,0.39365,0,60.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.489390,39.780362,0.0 116.486854,39.783317,0.0</coordinates></LineString>","<LineString><coordinates>116.489390,39.780362,0.0 116.486854,39.783317,0.0</coordinates></LineString>",,,
经海三路,1825,1,1,1,168,169,Freeway,1,0.39409,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.545480,39.786159,0.0 116.548014,39.783198,0.0</coordinates></LineString>","<LineString><coordinates>116.545480,39.786159,0.0 116.548014,39.783198,0.0</coordinates></LineString>",,,
经海三路,1826,1,1,1,172,173,Freeway,1,0.39416,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.548119,39.783249,0.0 116.545622,39.786229,0.0</coordinates></LineString>","<LineString><coordinates>116.548119,39.783249,0.0 116.545622,39.786229,0.0</coordinates></LineString>",,,
双羊路,1827,1,1,1,518,523,Freeway,1,0.39416,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.518374,39.815587,0.0 116.520955,39.812649,0.0</coordinates></LineString>","<LineString><coordinates>116.518374,39.815587,0.0 116.520955,39.812649,0.0</coordinates></LineString>",,,
双羊路,1828,1,1,1,523,518,Freeway,1,0.39416,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.520955,39.812649,0.0 116.518374,39.815587,0.0</coordinates></LineString>","<LineString><coordinates>116.520955,39.812649,0.0 116.518374,39.815587,0.0</coordinates></LineString>",,,
双羊路,1829,1,1,1,523,518,Freeway,1,0.39416,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.520955,39.812649,0.0 116.518374,39.815587,0.0</coordinates></LineString>","<LineString><coordinates>116.520955,39.812649,0.0 116.518374,39.815587,0.0</coordinates></LineString>",,,
双羊路,1830,1,1,1,518,523,Freeway,1,0.39416,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.518374,39.815587,0.0 116.520955,39.812649,0.0</coordinates></LineString>","<LineString><coordinates>116.518374,39.815587,0.0 116.520955,39.812649,0.0</coordinates></LineString>",,,
nan,1831,1,1,1,55,511,Freeway,1,0.39420,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.540438,39.796605,0.0 116.537983,39.799607,0.0</coordinates></LineString>","<LineString><coordinates>116.540438,39.796605,0.0 116.537983,39.799607,0.0</coordinates></LineString>",,,
nan,1832,1,1,1,511,55,Freeway,1,0.39420,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.537983,39.799607,0.0 116.540438,39.796605,0.0</coordinates></LineString>","<LineString><coordinates>116.537983,39.799607,0.0 116.540438,39.796605,0.0</coordinates></LineString>",,,
nan,1833,1,1,1,511,55,Freeway,1,0.39420,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.537983,39.799607,0.0 116.540438,39.796605,0.0</coordinates></LineString>","<LineString><coordinates>116.537983,39.799607,0.0 116.540438,39.796605,0.0</coordinates></LineString>",,,
nan,1834,1,1,1,55,511,Freeway,1,0.39420,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.540438,39.796605,0.0 116.537983,39.799607,0.0</coordinates></LineString>","<LineString><coordinates>116.540438,39.796605,0.0 116.537983,39.799607,0.0</coordinates></LineString>",,,
经海六路,1835,1,1,1,17,28,Freeway,1,0.39431,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.559392,39.793030,0.0 116.556712,39.795917,0.0</coordinates></LineString>","<LineString><coordinates>116.559392,39.793030,0.0 116.556712,39.795917,0.0</coordinates></LineString>",,,
经海路,1836,1,1,1,506,20,Freeway,1,0.39441,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.549242,39.792288,0.0 116.551908,39.789392,0.0</coordinates></LineString>","<LineString><coordinates>116.549242,39.792288,0.0 116.551908,39.789392,0.0</coordinates></LineString>",,,
经海六路,1837,1,1,1,33,18,Freeway,1,0.39448,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.556585,39.795857,0.0 116.559262,39.792966,0.0</coordinates></LineString>","<LineString><coordinates>116.556585,39.795857,0.0 116.559262,39.792966,0.0</coordinates></LineString>",,,
永昌中路,1838,1,1,1,287,295,Freeway,1,0.39458,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.513436,39.792002,0.0 116.510996,39.795015,0.0</coordinates></LineString>","<LineString><coordinates>116.513436,39.792002,0.0 116.510996,39.795015,0.0</coordinates></LineString>",,,
永昌中路,1839,1,1,1,294,285,Freeway,1,0.39458,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.510876,39.794957,0.0 116.513326,39.791948,0.0</coordinates></LineString>","<LineString><coordinates>116.510876,39.794957,0.0 116.513326,39.791948,0.0</coordinates></LineString>",,,
nan,1840,1,1,1,15,449,Freeway,1,0.39506,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.565166,39.791538,0.0 116.562515,39.794449,0.0</coordinates></LineString>","<LineString><coordinates>116.565166,39.791538,0.0 116.562515,39.794449,0.0</coordinates></LineString>",,,
nan,1841,1,1,1,449,15,Freeway,1,0.39506,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.562515,39.794449,0.0 116.565166,39.791538,0.0</coordinates></LineString>","<LineString><coordinates>116.562515,39.794449,0.0 116.565166,39.791538,0.0</coordinates></LineString>",,,
nan,1842,1,1,1,449,15,Freeway,1,0.39506,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.562515,39.794449,0.0 116.565166,39.791538,0.0</coordinates></LineString>","<LineString><coordinates>116.562515,39.794449,0.0 116.565166,39.791538,0.0</coordinates></LineString>",,,
nan,1843,1,1,1,15,449,Freeway,1,0.39506,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.565166,39.791538,0.0 116.562515,39.794449,0.0</coordinates></LineString>","<LineString><coordinates>116.565166,39.791538,0.0 116.562515,39.794449,0.0</coordinates></LineString>",,,
经海一路,1844,1,1,1,508,388,Freeway,1,0.39566,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.531273,39.792202,0.0 116.528895,39.795251,0.0</coordinates></LineString>","<LineString><coordinates>116.531273,39.792202,0.0 116.528895,39.795251,0.0</coordinates></LineString>",,,
经海七路,1845,1,1,1,419,489,Freeway,1,0.39583,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.557137,39.800289,0.0 116.559809,39.797381,0.0</coordinates></LineString>","<LineString><coordinates>116.557137,39.800289,0.0 116.559809,39.797381,0.0</coordinates></LineString>",,,
经海七路,1846,1,1,1,489,419,Freeway,1,0.39583,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.559809,39.797381,0.0 116.557137,39.800289,0.0</coordinates></LineString>","<LineString><coordinates>116.559809,39.797381,0.0 116.557137,39.800289,0.0</coordinates></LineString>",,,
经海七路,1847,1,1,1,489,419,Freeway,1,0.39583,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.559809,39.797381,0.0 116.557137,39.800289,0.0</coordinates></LineString>","<LineString><coordinates>116.559809,39.797381,0.0 116.557137,39.800289,0.0</coordinates></LineString>",,,
经海七路,1848,1,1,1,419,489,Freeway,1,0.39583,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.557137,39.800289,0.0 116.559809,39.797381,0.0</coordinates></LineString>","<LineString><coordinates>116.557137,39.800289,0.0 116.559809,39.797381,0.0</coordinates></LineString>",,,
经海路,1849,1,1,1,504,14,Freeway,1,0.39609,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.554646,39.786453,0.0 116.557288,39.783526,0.0</coordinates></LineString>","<LineString><coordinates>116.554646,39.786453,0.0 116.557288,39.783526,0.0</coordinates></LineString>",,,
经海路,1850,1,1,1,507,161,Freeway,1,0.39628,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.543953,39.798335,0.0 116.546502,39.795358,0.0</coordinates></LineString>","<LineString><coordinates>116.543953,39.798335,0.0 116.546502,39.795358,0.0</coordinates></LineString>",,,
经海三路,1851,1,1,1,517,63,Freeway,1,0.39658,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.525365,39.810681,0.0 116.527698,39.807597,0.0</coordinates></LineString>","<LineString><coordinates>116.525365,39.810681,0.0 116.527698,39.807597,0.0</coordinates></LineString>",,,
经海路,1852,1,1,1,509,507,Freeway,1,0.39662,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.541416,39.801323,0.0 116.543953,39.798335,0.0</coordinates></LineString>","<LineString><coordinates>116.541416,39.801323,0.0 116.543953,39.798335,0.0</coordinates></LineString>",,,
地泽路,1853,1,1,1,210,362,Freeway,1,0.39675,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.506622,39.780212,0.0 116.504178,39.783246,0.0</coordinates></LineString>","<LineString><coordinates>116.506622,39.780212,0.0 116.504178,39.783246,0.0</coordinates></LineString>",,,
地泽路,1854,1,1,1,362,210,Freeway,1,0.39675,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.504178,39.783246,0.0 116.506622,39.780212,0.0</coordinates></LineString>","<LineString><coordinates>116.504178,39.783246,0.0 116.506622,39.780212,0.0</coordinates></LineString>",,,
地泽路,1855,1,1,1,362,210,Freeway,1,0.39675,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.504178,39.783246,0.0 116.506622,39.780212,0.0</coordinates></LineString>","<LineString><coordinates>116.504178,39.783246,0.0 116.506622,39.780212,0.0</coordinates></LineString>",,,
地泽路,1856,1,1,1,210,362,Freeway,1,0.39675,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.506622,39.780212,0.0 116.504178,39.783246,0.0</coordinates></LineString>","<LineString><coordinates>116.506622,39.780212,0.0 116.504178,39.783246,0.0</coordinates></LineString>",,,
经海一路,1857,1,1,1,425,245,Freeway,1,0.39680,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.528729,39.795180,0.0 116.531070,39.792099,0.0</coordinates></LineString>","<LineString><coordinates>116.528729,39.795180,0.0 116.531070,39.792099,0.0</coordinates></LineString>",,,
永昌中路,1858,1,1,1,277,142,Freeway,1,0.39724,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.518377,39.785926,0.0 116.515913,39.788956,0.0</coordinates></LineString>","<LineString><coordinates>116.518377,39.785926,0.0 116.515913,39.788956,0.0</coordinates></LineString>",,,
同济中路,1859,1,1,1,379,384,Freeway,1,0.39731,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.519868,39.790884,0.0 116.517447,39.793934,0.0</coordinates></LineString>","<LineString><coordinates>116.519868,39.790884,0.0 116.517447,39.793934,0.0</coordinates></LineString>",,,
同济中路,1860,1,1,1,384,379,Freeway,1,0.39731,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.517447,39.793934,0.0 116.519868,39.790884,0.0</coordinates></LineString>","<LineString><coordinates>116.517447,39.793934,0.0 116.519868,39.790884,0.0</coordinates></LineString>",,,
同济中路,1861,1,1,1,384,379,Freeway,1,0.39731,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.517447,39.793934,0.0 116.519868,39.790884,0.0</coordinates></LineString>","<LineString><coordinates>116.517447,39.793934,0.0 116.519868,39.790884,0.0</coordinates></LineString>",,,
同济中路,1862,1,1,1,379,384,Freeway,1,0.39731,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.519868,39.790884,0.0 116.517447,39.793934,0.0</coordinates></LineString>","<LineString><coordinates>116.519868,39.790884,0.0 116.517447,39.793934,0.0</coordinates></LineString>",,,
经海路,1863,1,1,1,13,500,Freeway,1,0.39745,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.557551,39.783649,0.0 116.554862,39.786565,0.0</coordinates></LineString>","<LineString><coordinates>116.557551,39.783649,0.0 116.554862,39.786565,0.0</coordinates></LineString>",,,
经海三路,1864,1,1,1,72,73,Freeway,1,0.39748,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.527806,39.807648,0.0 116.525464,39.810734,0.0</coordinates></LineString>","<LineString><coordinates>116.527806,39.807648,0.0 116.525464,39.810734,0.0</coordinates></LineString>",,,
nan,1865,1,1,1,64,515,Freeway,1,0.39750,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.530568,39.808955,0.0 116.528061,39.811967,0.0</coordinates></LineString>","<LineString><coordinates>116.530568,39.808955,0.0 116.528061,39.811967,0.0</coordinates></LineString>",,,
nan,1866,1,1,1,515,64,Freeway,1,0.39750,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.528061,39.811967,0.0 116.530568,39.808955,0.0</coordinates></LineString>","<LineString><coordinates>116.528061,39.811967,0.0 116.530568,39.808955,0.0</coordinates></LineString>",,,
nan,1867,1,1,1,515,64,Freeway,1,0.39750,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.528061,39.811967,0.0 116.530568,39.808955,0.0</coordinates></LineString>","<LineString><coordinates>116.528061,39.811967,0.0 116.530568,39.808955,0.0</coordinates></LineString>",,,
nan,1868,1,1,1,64,515,Freeway,1,0.39750,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.530568,39.808955,0.0 116.528061,39.811967,0.0</coordinates></LineString>","<LineString><coordinates>116.530568,39.808955,0.0 116.528061,39.811967,0.0</coordinates></LineString>",,,
永昌中路,1869,1,1,1,141,275,Freeway,1,0.39764,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.515805,39.788903,0.0 116.518240,39.785855,0.0</coordinates></LineString>","<LineString><coordinates>116.515805,39.788903,0.0 116.518240,39.785855,0.0</coordinates></LineString>",,,
科创十三街,1870,1,1,1,328,430,Freeway,1,0.39765,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.548724,39.775685,0.0 116.552653,39.777601,0.0</coordinates></LineString>","<LineString><coordinates>116.548724,39.775685,0.0 116.552653,39.777601,0.0</coordinates></LineString>",,,
科创十三街,1871,1,1,1,430,328,Freeway,1,0.39765,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.552653,39.777601,0.0 116.548724,39.775685,0.0</coordinates></LineString>","<LineString><coordinates>116.552653,39.777601,0.0 116.548724,39.775685,0.0</coordinates></LineString>",,,
科创十三街,1872,1,1,1,430,328,Freeway,1,0.39765,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.552653,39.777601,0.0 116.548724,39.775685,0.0</coordinates></LineString>","<LineString><coordinates>116.552653,39.777601,0.0 116.548724,39.775685,0.0</coordinates></LineString>",,,
科创十三街,1873,1,1,1,328,430,Freeway,1,0.39765,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.548724,39.775685,0.0 116.552653,39.777601,0.0</coordinates></LineString>","<LineString><coordinates>116.548724,39.775685,0.0 116.552653,39.777601,0.0</coordinates></LineString>",,,
经海一路,1874,1,1,1,61,215,Freeway,1,0.39811,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.521260,39.804568,0.0 116.518041,39.807152,0.0</coordinates></LineString>","<LineString><coordinates>116.521260,39.804568,0.0 116.518041,39.807152,0.0</coordinates></LineString>",,,
